elapsed;fitness;solution
2.08s;741;[[3, 10, 42, 16, 27, 24, 43, 14, 18, 25], [6, 2, 48, 17, 19, 44, 49, 34], [15, 40, 32, 28], [21, 37, 11, 20, 8, 5, 36, 45], [23, 29, 46, 9, 38, 12, 22, 33], [30, 7, 41, 31, 47], [35, 4, 1, 13, 26, 39]]
1.98s;741;[[3, 42, 10, 16, 27, 24, 43, 14, 18, 25], [6, 2, 48, 17, 19, 44, 49, 34], [15, 40, 28, 32], [21, 37, 11, 8, 20, 5, 36, 45], [23, 29, 46, 9, 38, 12, 22, 33, 47], [30, 7, 41, 31], [35, 4, 1, 13, 26, 39]]
1.99s;741;[[3, 42, 10, 16, 27, 24, 43, 14, 18, 25, 30], [6, 2, 48, 17, 19, 44, 49, 34], [7, 41, 31], [15, 32, 28, 40], [21, 37, 11, 8, 20, 5, 36, 45], [35, 4, 1, 13, 26, 39], [38, 9, 23, 29, 46, 12, 22, 33, 47]]
2.00s;741;[[3, 10, 42, 16, 27, 24, 43, 14, 18, 25, 30], [6, 2, 48, 17, 19, 44, 49, 34], [7, 41, 31, 47], [15, 32, 28, 40], [21, 45, 36, 5, 8, 20, 11, 37], [23, 29, 46, 9, 38, 12, 22, 33], [35, 4, 1, 13, 26, 39]]
2.08s;741;[[3, 10, 42, 16, 27, 24, 43, 14, 18, 25], [6, 2, 48, 17, 19, 44, 49, 34], [15, 32, 28, 40], [21, 37, 11, 8, 20, 5, 36, 45], [23, 29, 46, 9, 38, 12, 22, 33], [30, 7, 41, 31, 47], [35, 4, 1, 13, 26, 39]]
2.00s;741;[[3, 10, 42, 16, 27, 24, 43, 14, 18, 25, 30], [6, 2, 48, 17, 19, 44, 49, 34], [7, 41, 31, 47], [12, 39, 26, 13, 1, 23], [15, 32, 28, 40], [21, 45, 36, 5, 20, 8, 11, 37], [33, 22, 38, 9, 46, 29, 4, 35]]
2.01s;741;[[3, 42, 10, 16, 27, 24, 43, 14, 18, 25, 30], [6, 2, 48, 17, 19, 44, 49, 34], [7, 41, 31, 47], [15, 40, 32, 28], [21, 37, 11, 8, 20, 5, 36, 45], [23, 29, 46, 9, 38, 12, 22, 33], [35, 4, 1, 13, 26, 39]]
2.09s;741;[[3, 42, 10, 16, 27, 24, 43, 14, 18, 25], [6, 2, 48, 17, 19, 44, 49, 34], [15, 40, 28, 32], [21, 37, 11, 8, 20, 5, 36, 45], [23, 29, 46, 9, 38, 12, 22, 33, 47], [30, 7, 41, 31], [35, 4, 1, 13, 26, 39]]
2.20s;741;[[3, 42, 10, 16, 27, 24, 43, 14, 18, 25], [6, 2, 48, 17, 19, 44, 49, 34], [15, 32, 28, 40], [21, 37, 11, 20, 8, 5, 36, 45], [23, 29, 46, 9, 38, 12, 22, 33], [30, 7, 41, 31, 47], [35, 4, 1, 13, 26, 39]]
2.13s;741;[[3, 42, 10, 16, 27, 24, 43, 14, 18, 25], [6, 2, 48, 17, 19, 44, 49, 34], [15, 28, 32, 40], [21, 45, 36, 5, 20, 8, 11, 37], [23, 29, 46, 9, 38, 12, 22, 33, 47], [30, 7, 41, 31], [35, 4, 1, 13, 26, 39]]

avg_time;avg_ans;best;worst
2.08s;741.00;741;741
