elapsed;gap;fitness;solution
1.16s;-1.55039%;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [15, 49, 9, 1, 20, 44, 21], [18], [25, 46, 22, 24, 30, 47, 45, 23, 50], [33, 48, 19, 3, 35]]
1.09s;-1.55039%;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [18], [21, 44, 20, 1, 9, 49, 15, 50], [23, 47, 45, 25, 30, 24, 22, 46], [35, 3, 19, 33, 48]]
1.13s;-1.55039%;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [18], [21, 44, 20, 1, 9, 49, 15, 50], [23, 45, 47, 25, 30, 24, 22, 46], [35, 3, 19, 33, 48]]
1.12s;-1.55039%;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [15, 49, 9, 1, 20, 44, 21], [18], [23, 50, 45, 47, 25, 30, 24, 22, 46], [35, 3, 19, 33, 48]]
1.09s;-1.55039%;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [15, 49, 9, 1, 20, 44, 21], [18], [23, 50, 45, 47, 30, 24, 22, 46, 25], [33, 48, 19, 3, 35]]
1.25s;-1.55039%;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [15, 50, 49, 9, 1, 20, 44, 21], [18], [23, 47, 45, 25, 30, 24, 22, 46], [35, 3, 19, 33, 48]]
1.16s;-1.55039%;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [18], [21, 44, 20, 1, 9, 49, 15, 50], [23, 45, 47, 30, 24, 22, 46, 25], [35, 3, 19, 33, 48]]

NEW OPTIMUM: 1016avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
1.20s;1016.00;1016;1016;-1.55039%;-1.55039%;-1.55039%
