elapsed;gap;fitness;solution
0.46s;0.0%;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 20, 22, 23, 24, 25, 17, 13], [30, 14, 31]]
0.29s;0.0%;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 20, 22, 23, 24, 25, 17, 13], [30, 14, 31]]
0.30s;0.0%;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.34s;0.0%;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.35s;0.0%;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 22, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.37s;0.0%;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.34s;0.0%;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.33s;0.0%;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 20, 22, 23, 24, 25, 17, 13], [30, 14, 31]]
0.37s;0.0%;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.31s;0.0%;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.43s;0.0%;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 22, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.36s;0.0%;835;[[1, 15, 26, 27, 16, 28, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 22, 21, 20, 23, 24, 25, 17, 13], [30, 14, 31]]
0.34s;0.0%;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 20, 22, 23, 24, 25, 17, 13], [30, 14, 31]]
0.33s;0.0%;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 20, 22, 23, 24, 25, 17, 13], [30, 14, 31]]
0.37s;0.0%;835;[[1, 15, 26, 27, 28, 16, 29], [2, 12, 11, 32, 8, 9, 7, 4], [3, 5, 6, 10, 18, 19, 21, 20, 22, 23, 24, 25, 17, 13], [30, 14, 31]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
0.42s;835.00;835;835;0.0%;0.0%;0.0%
