elapsed;fitness;solution
2.34s;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [18], [21, 44, 20, 1, 9, 49, 15, 50], [23, 47, 45, 25, 30, 24, 22, 46], [35, 3, 19, 33, 48]]
2.49s;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [15, 50, 49, 9, 1, 20, 44, 21], [18], [23, 47, 45, 25, 30, 24, 22, 46], [35, 3, 19, 33, 48]]
2.30s;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [18], [21, 44, 20, 1, 9, 49, 15, 50], [23, 47, 45, 25, 30, 24, 22, 46], [35, 3, 19, 33, 48]]
2.48s;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [15, 50, 49, 9, 1, 20, 44, 21], [18], [23, 45, 47, 25, 30, 24, 22, 46], [33, 48, 19, 3, 35]]
2.67s;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [15, 49, 9, 1, 20, 44, 21], [18], [23, 50, 47, 45, 30, 24, 22, 46, 25], [33, 48, 19, 3, 35]]
2.79s;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [18], [21, 44, 20, 1, 9, 49, 15, 50], [23, 47, 45, 25, 30, 24, 22, 46], [35, 3, 19, 33, 48]]
2.51s;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [15, 49, 9, 1, 20, 44, 21], [18], [33, 48, 19, 3, 35], [46, 22, 24, 30, 25, 47, 45, 23, 50]]
2.53s;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [18], [21, 44, 20, 1, 9, 49, 15, 50], [23, 45, 47, 30, 24, 22, 46, 25], [35, 3, 19, 33, 48]]
2.67s;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [15, 49, 9, 1, 20, 44, 21], [18], [23, 50, 45, 47, 30, 24, 22, 46, 25], [35, 3, 19, 33, 48]]
2.68s;1016;[[4, 14, 42, 13, 29, 39], [5, 36, 40, 16, 2, 38, 34, 10, 17], [6, 7, 28, 26, 43, 11], [8, 12, 37, 32, 31, 27, 41], [15, 50, 49, 9, 1, 20, 44, 21], [18], [23, 47, 45, 30, 24, 22, 46, 25], [35, 3, 19, 33, 48]]

avg_time;avg_ans;best;worst
2.57s;1016.00;1016;1016
